Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results
8.0.6.4-8.6.0.1-0-0-0,104684,32,4740,Cash loans,F,157500.0,1288350.0,37800.0,1125000.0,Pensioner,Married,1,1
10.42.0.42-66.198.24.253-47876-443-6,104686,31,3465,Cash loans,M,202500.0,769500.0,22630.5,769500.0,Pensioner,Married,0,0
10.42.0.211-123.125.115.164-49500-443-6,104687,49,3465,Cash loans,F,67500.0,161730.0,6372.0,135000.0,Pensioner,Widow,0,0
222.73.28.96-10.42.0.151-80-33543-6,104688,52,4190,Cash loans,M,112500.0,286704.0,14769.0,247500.0,Working,Married,0,0
140.205.62.20-10.42.0.211-443-43856-6,104689,39,1100,Cash loans,F,36000.0,630000.0,18549.0,630000.0,Commercial associate,Married,1,1
239.255.255.250-10.42.0.1-1900-57534-17,104690,28,2945,Cash loans,M,112500.0,1321020.0,35554.5,1125000.0,Pensioner,Married,1,1
10.42.0.211-10.42.0.1-35590-53-17,104692,31,2072,Cash loans,F,67500.0,130320.0,9873.0,112500.0,Pensioner,Widow,1,1
173.194.204.100-10.42.0.151-443-47155-6,104693,29,400,Cash loans,F,103500.0,142200.0,8068.5,112500.0,Pensioner,Married,0,0
10.42.0.211-23.206.166.62-37354-80-6,104694,25,1640,Cash loans,F,117000.0,757413.0,38803.5,612000.0,Working,Married,1,1
10.42.0.42-61.160.234.14-51953-80-6,104695,38,2146,Cash loans,M,135000.0,562500.0,27058.5,562500.0,Commercial associate,Married,1,1
203.205.147.229-10.42.0.151-80-36647-6,104697,34,1557,Cash loans,F,180000.0,779688.0,37638.0,630000.0,Working,Married,1,1
10.42.0.151-104.244.43.131-49738-443-6,104698,27,1098,Cash loans,M,171000.0,289597.5,15840.0,234000.0,Working,Married,1,1
180.149.136.194-10.42.0.211-80-50432-6,104700,34,1240,Cash loans,M,180000.0,1258650.0,53455.5,1125000.0,Working,Married,1,1
10.42.0.211-121.12.98.64-51596-80-6,104701,33,400,Revolving loans,M,112500.0,180000.0,9000.0,180000.0,Working,Married,1,1
198.11.132.221-10.42.0.211-443-39949-6,104702,36,400,Cash loans,F,85500.0,497520.0,32521.5,450000.0,Working,Civil marriage,1,1
10.42.0.211-77.234.41.79-34561-443-6,104703,27,1790,Cash loans,F,90000.0,105534.0,10408.5,99000.0,Pensioner,Separated,1,1
192.229.173.173-10.42.0.211-80-33738-6,104704,34,15278,Cash loans,F,112500.0,245268.0,19507.5,202500.0,Commercial associate,Civil marriage,1,1
10.42.0.151-10.42.0.1-43467-53-17,104705,34,400,Cash loans,F,90000.0,225000.0,12915.0,225000.0,Pensioner,Separated,1,1
205.204.101.182-10.42.0.211-443-60119-6,104706,34,400,Cash loans,F,247500.0,797818.5,40864.5,634500.0,State servant,Separated,1,1
172.217.7.227-10.42.0.211-443-38562-6,104707,26,452,Cash loans,F,202500.0,312768.0,21285.0,270000.0,Working,Separated,1,1
172.217.9.234-10.42.0.151-443-54541-6,104708,40,3008,Cash loans,F,202500.0,1182051.0,42457.5,967500.0,Commercial associate,Married,1,1
10.42.0.151-10.42.0.1-43368-53-17,104709,38,500,Cash loans,M,225000.0,2395917.0,88789.5,2236500.0,State servant,Married,1,1
174.35.73.168-10.42.0.42-443-41028-6,104710,34,1200,Cash loans,F,67500.0,152820.0,9949.5,135000.0,Commercial associate,Single / not married,1,1
172.217.11.14-10.42.0.151-443-50968-6,104711,35,1370,Cash loans,F,135000.0,533304.0,29061.0,405000.0,Working,Single / not married,1,1
184.50.105.35-10.42.0.151-443-40327-6,104713,33,450,Cash loans,F,49500.0,71955.0,7245.0,67500.0,Working,Single / not married,0,0
180.149.135.239-10.42.0.211-80-49366-6,104715,40,250,Cash loans,F,135000.0,1256400.0,36864.0,900000.0,Working,Single / not married,1,1
131.253.61.100-10.42.0.211-443-36734-6,104716,32,250,Cash loans,M,315000.0,267102.0,28894.5,247500.0,Working,Married,1,1
10.42.0.211-64.4.23.155-60774-40019-17,104719,32,250,Cash loans,F,121500.0,315000.0,12006.0,315000.0,Pensioner,Married,1,1
10.42.0.42-36.110.210.167-47291-80-6,104720,44,400,Cash loans,F,112500.0,508495.5,34249.5,454500.0,Pensioner,Married,0,0
10.42.0.211-64.71.142.120-43201-443-6,104721,24,3495,Cash loans,F,94500.0,203760.0,13266.0,180000.0,Working,Widow,1,1
172.217.10.234-10.42.0.151-443-46081-6,104722,34,600,Cash loans,M,63000.0,521280.0,19449.0,450000.0,Pensioner,Married,1,1
203.130.53.126-10.42.0.211-80-54071-6,104723,29,600,Cash loans,M,90000.0,202500.0,15997.5,202500.0,Working,Married,0,0
10.42.0.151-66.198.178.124-41445-80-6,104724,31,500,Cash loans,F,148500.0,959688.0,34600.5,810000.0,Working,Separated,0,0
10.42.0.211-103.235.46.212-55440-443-6,104725,38,2825,Revolving loans,F,81000.0,180000.0,9000.0,180000.0,State servant,Married,1,1
10.42.0.211-77.234.44.41-43117-80-6,104726,30,3463,Cash loans,F,112500.0,521280.0,25209.0,450000.0,Working,Married,1,1
180.149.134.142-10.42.0.211-80-57023-6,104727,34,2540,Cash loans,F,382500.0,1207143.0,48001.5,1035000.0,Working,Married,1,1
8.0.6.4-8.6.0.1-0-0-0,104728,34,1000,Cash loans,F,112500.0,563269.5,21361.5,396000.0,Working,Married,1,1
172.217.10.240-10.42.0.151-443-35082-6,104729,29,1735,Cash loans,F,292500.0,254700.0,13572.0,225000.0,Working,Separated,1,1
180.149.136.194-10.42.0.42-80-49182-6,104730,33,1190,Cash loans,F,135000.0,389844.0,17302.5,315000.0,Commercial associate,Married,0,0
10.42.0.151-10.42.0.1-65287-53-17,104731,27,400,Cash loans,F,220500.0,1837629.0,48604.5,1642500.0,State servant,Married,1,1
10.42.0.211-104.79.152.104-44338-443-6,104732,38,400,Cash loans,M,247500.0,473760.0,50400.0,450000.0,Commercial associate,Married,1,1
172.217.12.174-10.42.0.151-443-43025-6,104733,29,400,Cash loans,F,112500.0,348264.0,34573.5,315000.0,Working,Separated,0,0
10.42.0.211-54.230.38.136-38954-443-6,104734,26,640,Cash loans,F,135000.0,1546020.0,45202.5,1350000.0,Working,Single / not married,1,1
10.42.0.211-23.208.168.108-54612-443-6,104735,53,400,Cash loans,F,90000.0,71955.0,7114.5,67500.0,State servant,Married,1,1
10.42.0.211-101.251.100.59-55205-9930-6,104736,37,3980,Cash loans,F,207000.0,148140.0,11704.5,112500.0,State servant,Married,1,1
10.42.0.211-10.42.0.1-54096-53-17,104737,29,100,Cash loans,F,202500.0,1223010.0,51948.0,1125000.0,Commercial associate,Married,0,0
10.42.0.42-64.71.142.124-45216-443-6,104738,24,400,Cash loans,F,157500.0,135000.0,11583.0,135000.0,Commercial associate,Married,0,0
10.42.0.151-103.235.46.212-55190-443-6,104739,34,8615,Cash loans,M,216000.0,746280.0,59094.0,675000.0,Working,Single / not married,1,1
10.42.0.151-31.13.80.5-37126-443-6,104742,35,500,Cash loans,F,360000.0,555273.0,16366.5,463500.0,Pensioner,Single / not married,1,1
239.255.255.250-10.42.0.1-1900-59216-17,104745,42,1430,Revolving loans,F,54000.0,135000.0,6750.0,135000.0,Working,Civil marriage,1,1
10.42.0.211-121.12.98.64-40866-80-6,104746,32,800,Cash loans,F,117000.0,1258650.0,53455.5,1125000.0,Pensioner,Married,1,1
222.73.28.96-10.42.0.42-80-34010-6,104748,38,400,Cash loans,F,175500.0,566055.0,22063.5,472500.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-47655-53-17,104749,28,1090,Cash loans,F,180000.0,1345500.0,54801.0,1345500.0,Commercial associate,Married,0,0
219.142.78.162-10.42.0.211-443-59395-6,104750,39,800,Cash loans,F,90000.0,270000.0,14647.5,270000.0,State servant,Single / not married,1,1
174.129.31.175-10.42.0.211-443-41378-6,104751,34,1090,Cash loans,F,157500.0,755190.0,36328.5,675000.0,Commercial associate,Married,0,0
10.42.0.1-10.42.0.42-53-34498-17,104752,27,400,Cash loans,M,180000.0,312768.0,24331.5,270000.0,Commercial associate,Civil marriage,1,1
10.42.0.211-60.217.249.36-55487-80-6,104753,32,945,Cash loans,F,180000.0,314100.0,19111.5,225000.0,Working,Civil marriage,1,1
10.42.0.211-10.42.0.1-58941-53-17,104754,29,400,Cash loans,M,112500.0,373311.0,13963.5,283500.0,Commercial associate,Married,0,0
10.42.0.211-123.125.115.164-40828-443-6,104755,34,500,Cash loans,F,81000.0,760122.0,24651.0,544500.0,Working,Married,1,1
10.42.0.211-34.200.28.185-35990-80-6,104756,39,1350,Cash loans,F,121500.0,540000.0,23787.0,540000.0,State servant,Married,0,0
180.149.136.194-10.42.0.151-80-34400-6,104757,39,1100,Cash loans,F,90000.0,765000.0,41629.5,765000.0,Working,Married,0,0
10.42.0.211-10.42.0.1-20751-53-17,104758,27,400,Cash loans,F,135000.0,545040.0,26509.5,450000.0,Working,Married,0,0
179.218.19.203-10.42.0.42-65086-46360-17,104759,38,400,Cash loans,F,47700.0,314100.0,13963.5,225000.0,Pensioner,Married,1,1
172.217.7.195-10.42.0.211-443-42532-6,104760,30,500,Cash loans,F,54000.0,177903.0,8685.0,148500.0,Pensioner,Single / not married,1,1
10.42.0.151-52.54.192.155-59779-443-6,104761,46,400,Cash loans,M,157500.0,264888.0,27270.0,234000.0,Working,Married,1,1
172.217.12.164-10.42.0.42-443-35398-17,104762,30,400,Cash loans,F,90000.0,526491.0,22261.5,454500.0,Working,Married,1,1
219.142.78.162-10.42.0.211-80-49167-6,104763,31,400,Revolving loans,F,117000.0,247500.0,12375.0,247500.0,Commercial associate,Civil marriage,0,0
140.205.230.8-10.42.0.211-443-47617-6,104764,25,2630,Cash loans,F,202500.0,297130.5,23121.0,256500.0,Working,Married,0,0
10.42.0.211-10.42.0.1-56155-53-17,104765,31,500,Cash loans,F,76500.0,284400.0,9211.5,225000.0,Pensioner,Single / not married,0,0
157.255.128.111-10.42.0.42-80-60863-6,104766,27,400,Cash loans,F,157500.0,360000.0,17446.5,360000.0,Working,Married,1,1
144.2.1.1-10.42.0.211-80-60036-6,104768,27,400,Cash loans,M,135000.0,490495.5,27517.5,454500.0,Pensioner,Married,0,0
172.217.9.234-10.42.0.211-443-39166-6,104769,29,400,Cash loans,F,103500.0,1102171.5,43839.0,945000.0,Working,Married,0,0
10.42.0.211-31.13.80.5-40480-443-6,104770,29,800,Cash loans,F,112500.0,131922.0,8145.0,94500.0,Commercial associate,Married,1,1
175.100.207.232-10.42.0.211-80-54253-6,104771,35,1090,Cash loans,F,225000.0,971280.0,51745.5,900000.0,Working,Civil marriage,1,1
10.42.0.151-121.12.98.62-34789-80-6,104773,35,400,Cash loans,M,180000.0,1125000.0,29808.0,1125000.0,Working,Married,0,0
205.185.216.10-10.42.0.211-80-40603-6,104774,31,1982,Cash loans,F,382500.0,781920.0,47965.5,675000.0,Working,Married,0,0
172.217.12.206-10.42.0.151-443-56870-6,104775,35,800,Cash loans,F,360000.0,755190.0,36459.0,675000.0,Commercial associate,Married,1,1
172.217.11.10-10.42.0.151-443-60861-6,104777,36,1632,Cash loans,F,157500.0,829224.0,30595.5,594000.0,Working,Married,0,0
172.217.12.206-10.42.0.151-443-56592-6,104778,31,1090,Cash loans,F,126000.0,88618.5,9207.0,76500.0,Working,Married,0,0
216.58.219.234-10.42.0.42-443-60196-6,104780,26,840,Cash loans,M,202500.0,269550.0,24853.5,225000.0,Working,Married,0,0
172.217.10.10-10.42.0.151-443-60489-6,104781,38,400,Cash loans,F,121500.0,592560.0,32274.0,450000.0,Working,Married,0,0
10.42.0.151-119.146.74.32-55485-443-6,104782,39,2260,Cash loans,F,270000.0,932643.0,27400.5,778500.0,Pensioner,Single / not married,0,0
158.85.224.187-10.42.0.211-443-53287-6,104783,39,1140,Cash loans,F,337500.0,1329579.0,39006.0,1161000.0,Commercial associate,Married,0,0
10.42.0.151-10.42.0.1-23741-53-17,104784,25,50,Cash loans,F,315000.0,945000.0,34074.0,945000.0,State servant,Married,0,0
10.42.0.211-66.102.255.40-33125-443-6,104785,32,-615,Cash loans,F,90000.0,787131.0,41935.5,679500.0,Commercial associate,Married,1,1
173.222.150.38-10.42.0.151-443-40529-6,104786,49,1181,Cash loans,F,135000.0,808650.0,23773.5,675000.0,Working,Separated,0,0
180.163.255.159-10.42.0.151-80-48343-6,104787,27,690,Cash loans,F,90000.0,284400.0,13257.0,225000.0,Commercial associate,Single / not married,1,1
172.217.6.234-10.42.0.211-443-37838-6,104788,53,400,Cash loans,M,337500.0,746280.0,54436.5,675000.0,Working,Married,0,0
10.42.0.211-10.42.0.1-6979-53-17,104789,29,800,Cash loans,F,157500.0,1062027.0,31180.5,886500.0,Working,Civil marriage,0,0
10.42.0.211-10.42.0.1-41521-53-17,104790,30,400,Cash loans,F,337500.0,765000.0,30339.0,765000.0,Commercial associate,Married,1,1
10.42.0.211-23.208.168.108-52570-443-6,104791,41,2148,Cash loans,F,180000.0,675000.0,21906.0,675000.0,Working,Single / not married,1,1
10.42.0.211-10.42.0.1-29130-53-17,104792,30,740,Cash loans,F,162000.0,576072.0,26986.5,405000.0,Working,Separated,1,1
10.42.0.151-23.194.140.128-55884-443-6,104793,25,400,Cash loans,F,112500.0,770292.0,32764.5,688500.0,Pensioner,Married,1,1
10.42.0.211-104.196.121.139-44936-443-6,104794,32,400,Cash loans,F,112500.0,675000.0,21906.0,675000.0,Commercial associate,Married,1,1
183.79.87.214-10.42.0.211-80-47895-6,104795,28,1090,Cash loans,F,135000.0,244584.0,17851.5,193500.0,Working,Single / not married,0,0
202.77.129.185-10.42.0.151-80-50807-6,104796,37,1000,Cash loans,F,54000.0,307557.0,17784.0,265500.0,Pensioner,Married,0,0
140.205.230.8-10.42.0.211-80-50827-6,104797,28,500,Cash loans,F,135000.0,225000.0,23872.5,225000.0,Working,Married,1,1
10.42.0.42-36.110.32.118-46360-29622-17,104798,33,680,Cash loans,F,112500.0,298512.0,20079.0,270000.0,Working,Civil marriage,0,0
220.170.182.31-10.42.0.151-443-34367-6,104799,25,400,Cash loans,F,135000.0,540000.0,19525.5,540000.0,Working,Married,0,0
10.42.0.1-10.42.0.42-53-57788-17,104800,34,-400,Cash loans,M,175500.0,284400.0,22468.5,225000.0,Working,Married,0,0
182.22.25.124-10.42.0.211-443-54083-6,104801,49,1658,Cash loans,M,144000.0,679500.0,30703.5,679500.0,Commercial associate,Separated,1,1
10.42.0.151-31.13.71.1-35664-443-6,104802,40,400,Cash loans,F,166500.0,521280.0,28408.5,450000.0,Commercial associate,Married,0,0
10.42.0.211-64.71.142.124-42956-443-6,104803,31,500,Cash loans,F,315000.0,1019844.0,57078.0,945000.0,Working,Separated,1,1
219.147.93.205-10.42.0.42-443-42326-6,104804,33,5635,Cash loans,F,180000.0,1440000.0,39730.5,1440000.0,Working,Married,1,1
8.8.8.8-10.42.0.211-53-17152-17,104805,27,600,Revolving loans,M,99000.0,225000.0,11250.0,225000.0,Working,Married,1,1
198.11.190.8-10.42.0.211-443-50301-6,104806,36,650,Revolving loans,F,315000.0,270000.0,13500.0,270000.0,Working,Married,1,1
172.217.12.202-10.42.0.151-443-46474-6,104807,37,800,Cash loans,F,112500.0,284400.0,13387.5,225000.0,Commercial associate,Single / not married,1,1
10.42.0.151-10.42.0.1-7949-53-17,104808,33,400,Cash loans,F,157500.0,540000.0,16956.0,540000.0,State servant,Civil marriage,0,0
172.217.12.162-10.42.0.211-443-59097-6,104809,35,400,Cash loans,M,135000.0,560664.0,20727.0,468000.0,Working,Separated,0,0
172.217.10.42-10.42.0.211-443-39018-6,104810,32,1140,Cash loans,F,180000.0,1515415.5,40104.0,1354500.0,Pensioner,Married,0,0
10.42.0.151-31.13.80.5-35874-443-6,104811,31,4093,Revolving loans,F,99000.0,225000.0,11250.0,225000.0,Working,Separated,0,0
172.217.7.131-10.42.0.151-443-50918-6,104812,44,3581,Cash loans,M,225000.0,521280.0,35392.5,450000.0,Commercial associate,Married,0,0
10.42.0.42-111.221.77.174-46360-40002-17,104813,36,1484,Cash loans,F,198000.0,1036980.0,34402.5,787500.0,Commercial associate,Married,1,1
172.217.12.142-10.42.0.211-443-53494-6,104816,28,400,Cash loans,F,76500.0,431280.0,18270.0,360000.0,Pensioner,Married,0,0
172.217.12.174-10.42.0.42-443-33192-6,104817,39,250,Revolving loans,M,148500.0,180000.0,9000.0,180000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-33351-53-17,104818,30,1590,Cash loans,F,121500.0,999886.5,55962.0,945000.0,Commercial associate,Married,1,1
172.217.12.200-10.42.0.211-443-49151-6,104819,34,250,Cash loans,F,90000.0,239850.0,23719.5,225000.0,Working,Married,0,0
10.42.0.211-10.42.0.1-9724-53-17,104820,29,400,Cash loans,F,58500.0,324000.0,9414.0,324000.0,Working,Married,1,1
10.42.0.151-104.193.88.109-50000-80-6,104821,40,250,Cash loans,F,148500.0,135000.0,12510.0,135000.0,Working,Married,0,0
172.217.12.202-10.42.0.151-443-56813-6,104822,30,500,Revolving loans,F,225000.0,405000.0,20250.0,405000.0,Commercial associate,Married,0,0
10.42.0.211-119.146.74.31-58724-443-6,104823,57,250,Cash loans,F,112500.0,538704.0,26046.0,481500.0,Pensioner,Single / not married,0,0
211.144.37.229-10.42.0.211-80-38899-6,104824,35,400,Cash loans,M,90000.0,276277.5,16915.5,238500.0,Working,Married,1,1
172.217.6.206-10.42.0.151-443-52713-6,104825,37,525,Cash loans,M,247500.0,312768.0,15988.5,270000.0,Working,Separated,0,0
10.42.0.211-104.193.88.109-35017-80-6,104826,37,400,Cash loans,F,263700.0,450000.0,21109.5,450000.0,State servant,Separated,1,1
224.0.0.251-10.42.0.42-5353-5353-17,104827,36,7107,Cash loans,F,90000.0,406597.5,20889.0,351000.0,Commercial associate,Married,0,0
192.229.173.173-10.42.0.42-80-51581-6,104828,26,400,Revolving loans,M,166500.0,270000.0,13500.0,270000.0,Commercial associate,Civil marriage,1,1
172.217.6.234-10.42.0.211-443-41013-6,104829,30,400,Cash loans,M,112500.0,288873.0,19435.5,238500.0,Working,Civil marriage,1,1
203.205.151.47-10.42.0.211-80-48760-6,104832,28,400,Revolving loans,F,90000.0,270000.0,13500.0,270000.0,Working,Married,0,0
10.42.0.151-31.13.80.5-56452-443-6,104834,31,6658,Cash loans,F,90000.0,215640.0,9625.5,180000.0,Pensioner,Single / not married,0,0
172.217.12.196-10.42.0.211-443-59832-6,104835,30,400,Cash loans,M,112500.0,284400.0,18175.5,225000.0,Working,Single / not married,0,0
180.149.153.234-10.42.0.211-80-38432-6,104836,31,3530,Cash loans,F,180000.0,495000.0,16488.0,495000.0,Working,Separated,0,0
10.42.0.151-10.42.0.1-58884-53-17,104837,41,1640,Cash loans,M,180000.0,1006920.0,42660.0,900000.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-36955-53-17,104838,34,11292,Cash loans,F,54000.0,262246.5,18382.5,243000.0,Pensioner,Married,0,0
10.42.0.211-10.42.0.1-57489-53-17,104841,24,1775,Cash loans,F,135000.0,781920.0,25969.5,675000.0,Pensioner,Civil marriage,0,0
202.77.129.150-10.42.0.211-80-56152-6,104842,26,800,Cash loans,F,112500.0,544491.0,15732.0,454500.0,Pensioner,Single / not married,0,0
172.217.11.33-10.42.0.151-443-39029-6,104843,42,1490,Cash loans,F,90000.0,117162.0,13347.0,103500.0,Commercial associate,Separated,0,0
172.217.10.78-10.42.0.42-443-47576-6,104844,41,2853,Cash loans,F,157500.0,592560.0,35937.0,450000.0,Commercial associate,Civil marriage,1,1
10.42.0.42-65.52.108.74-51234-443-6,104845,30,1190,Cash loans,M,360000.0,442791.0,29718.0,400500.0,Commercial associate,Single / not married,1,1
198.105.244.11-10.42.0.42-80-48385-6,104846,33,1900,Cash loans,M,216000.0,900000.0,24880.5,900000.0,Commercial associate,Married,1,1
174.35.73.174-10.42.0.211-80-35224-6,104847,32,1389,Cash loans,M,112500.0,447768.0,25132.5,405000.0,Working,Married,0,0
222.73.28.96-10.42.0.151-80-33392-6,104848,33,3912,Cash loans,F,426019.5,2447937.0,61879.5,2254500.0,Commercial associate,Married,0,0
10.42.0.211-113.200.98.174-54227-80-6,104849,35,1380,Cash loans,M,180000.0,1062000.0,31180.5,1062000.0,Working,Married,0,0
203.205.158.61-10.42.0.151-80-40872-6,104850,43,2635,Cash loans,F,135000.0,95940.0,9472.5,90000.0,State servant,Married,0,0
205.185.216.10-10.42.0.42-80-52834-6,104851,30,1856,Cash loans,F,202500.0,979992.0,25978.5,702000.0,Working,Civil marriage,0,0
172.217.6.206-10.42.0.151-443-57501-6,104852,31,400,Cash loans,M,180000.0,429763.5,33952.5,351000.0,Commercial associate,Married,0,0
10.42.0.211-115.239.210.141-37653-443-6,104853,39,400,Cash loans,F,135000.0,1035000.0,34335.0,1035000.0,Working,Married,1,1
172.217.10.130-10.42.0.211-443-38204-6,104854,28,1090,Cash loans,M,202500.0,258709.5,17419.5,234000.0,Commercial associate,Single / not married,0,0
172.217.8.4-10.42.0.211-443-36833-6,104855,38,400,Cash loans,F,202500.0,855463.5,52465.5,747000.0,Working,Widow,1,1
10.42.0.211-106.11.92.16-35117-443-6,104856,31,1090,Revolving loans,F,225000.0,585000.0,29250.0,585000.0,Working,Widow,1,1
10.42.0.211-77.234.44.199-36271-80-6,104857,31,6595,Cash loans,F,202500.0,608076.0,29574.0,427500.0,Working,Married,1,1
151.101.21.140-10.42.0.211-443-60358-6,104858,36,1590,Cash loans,F,220500.0,573628.5,22878.0,463500.0,Pensioner,Married,1,1
10.42.0.211-52.206.66.6-38340-443-6,104859,34,1742,Cash loans,M,157500.0,247500.0,23031.0,247500.0,Working,Married,1,1
173.194.204.188-10.42.0.151-5228-59469-6,104862,44,400,Cash loans,M,202500.0,237024.0,18724.5,180000.0,Commercial associate,Married,0,0
172.217.3.104-10.42.0.42-443-45589-6,104863,31,400,Cash loans,M,265500.0,521280.0,28408.5,450000.0,Commercial associate,Separated,1,1
202.77.129.150-10.42.0.42-80-40104-6,104864,34,840,Cash loans,M,157500.0,237024.0,12100.5,180000.0,Working,Separated,0,0
10.42.0.1-10.42.0.42-53-40686-17,104865,31,840,Revolving loans,F,81000.0,180000.0,9000.0,180000.0,Commercial associate,Married,0,0
10.42.0.151-98.139.180.180-46539-443-6,104867,50,400,Cash loans,F,135000.0,225000.0,11619.0,225000.0,Commercial associate,Married,0,0
10.42.0.211-10.42.0.1-29039-53-17,104868,31,400,Cash loans,F,157500.0,1166724.0,30775.5,913500.0,Working,Separated,1,1
140.205.164.47-10.42.0.211-443-58824-6,104869,29,1742,Cash loans,F,135000.0,153504.0,15313.5,144000.0,Commercial associate,Widow,0,0
10.42.0.211-64.71.142.124-45334-443-6,104871,29,500,Cash loans,M,180000.0,284400.0,16456.5,225000.0,Working,Separated,1,1
136.142.1.3-0.95.2.3-0-0-0,104872,31,500,Cash loans,F,225000.0,964368.0,31869.0,832500.0,Pensioner,Married,1,1
10.42.0.42-52.84.0.16-45393-443-6,104873,28,750,Cash loans,F,180000.0,728460.0,40806.0,675000.0,Commercial associate,Single / not married,1,1
